time_seconds,energy_db,pitch_hz,pitch_confidence,speaking_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,tempo
0.0,-19.517887,245.5193713786491,0.01000000000000011,0.0,3389.924120330387,2812.9657048521553,7127.490234375,-214.02744,56.87096,-6.8681393,[112.34714674]
0.023219954648526078,-15.479717,227.75828324510303,0.010000016226422836,0.0,3315.632448373884,2772.569629381054,6944.4580078125,-237.93561,56.41244,-5.660803,[112.34714674]
0.046439909297052155,-10.674974,230.40470702053787,0.020317628556360583,0.0,3003.6801284064895,2446.183590853548,5964.697265625,-258.90884,50.938217,-16.34096,[112.34714674]
0.06965986394557823,-7.11841,229.0776735576574,0.010001232964986118,0.33865586,2985.2126031452844,2600.357274074818,5910.8642578125,-203.19078,48.326885,-18.252518,[112.34714674]
0.09287981859410431,-6.4733543,229.0776735576574,0.010000206339031342,1.6876307,4669.62629298775,3116.5424385328247,8473.3154296875,-119.111,10.6018715,-5.9230547,[112.34714674]
0.11609977324263039,-6.2882957,225.14225623929048,0.010000005216229447,5.0200305,4846.573029244947,3075.5739389099836,8484.08203125,-107.69516,9.400407,-3.8660815,[112.34714674]
0.13931972789115646,-6.9987297,217.47308447763714,0.01000032860450166,7.5554504,3582.16295127284,2928.416126744291,7784.2529296875,-172.3965,42.88891,-4.9917684,[112.34714674]
0.16253968253968254,-10.089804,211.28204791122093,0.06608151270920701,1.8054235,2611.8430872408135,2335.5709519063184,4791.1376953125,-213.28326,72.00247,-22.449123,[112.34714674]
0.18575963718820862,-11.249926,212.505992363466,0.026168028608935752,0.41775092,2502.08156392767,2453.061633676925,5028.0029296875,-226.24072,82.466675,-12.032882,[112.34714674]
0.2089795918367347,-12.292721,214.97519305553408,0.04768699308253104,0.44515586,2372.0945990348555,2425.9432501991637,5092.6025390625,-244.7756,91.14487,-12.936518,[112.34714674]
0.23219954648526078,-13.137615,218.7328932398604,0.016467587593113005,0.9013547,1962.4944602751848,2174.7340649213857,4177.44140625,-266.5401,108.11507,-19.182327,[112.34714674]
0.25541950113378686,-14.037724,226.44649206156825,0.01646758759311301,0.7058461,1968.4312230685243,2294.1094402713934,4446.6064453125,-276.67923,102.41025,-9.392269,[112.34714674]
0.2786394557823129,-14.102058,241.30149553281768,0.010824463728234167,0.74860257,3149.7026983535093,2588.858243605018,5975.4638671875,-258.65936,57.079136,5.5608916,[112.34714674]
0.301859410430839,-12.131334,0.0,9.828740538249124e-09,0.9396161,4030.2584403641763,2377.931838621621,6449.1943359375,-243.73677,21.113934,13.428162,[112.34714674]
0.3250793650793651,-10.585577,0.0,1.5394910881349856e-08,3.0745006,4524.2713998075,2112.3038349928233,6556.8603515625,-233.0433,-2.3438866,19.68966,[112.34714674]
0.34829931972789113,-9.882713,0.0,3.9567712324075475e-08,2.4976058,4697.018793689105,2080.1409944737243,6847.55859375,-222.42528,-11.878813,25.036875,[112.34714674]
0.37151927437641724,-10.036598,0.0,9.666634776219472e-08,2.001197,4840.338114460028,2111.888044779632,7170.556640625,-228.26746,-18.720554,25.534996,[112.34714674]
0.3947392290249433,-11.767439,0.0,2.2567724157479607e-07,1.7257024,4825.4982732614735,2162.7537280531246,7149.0234375,-249.83,-13.599396,25.188475,[112.34714674]
0.4179591836734694,-15.079086,0.0,1.0124624539256462e-08,0.6473415,4379.344392803467,2390.9314925999824,6976.7578125,-299.59857,17.875057,19.674213,[112.34714674]
0.44117913832199546,-20.157028,0.0,6.282052054293885e-10,0.36117554,3317.216751124882,2453.0284925877813,5727.83203125,-330.7203,55.937016,3.1402695,[112.34714674]
0.46439909297052157,-22.692116,0.0,8.399635509932051e-16,0.30392978,3147.066127180887,2485.3736741498337,5577.099609375,-333.53467,62.451805,5.4043417,[112.34714674]
0.4876190476190476,-21.788704,0.0,8.401698809905104e-16,0.8298501,2899.7137245608455,2411.309499659534,5275.634765625,-333.85934,70.23872,-15.002483,[112.34714674]
0.5108390022675737,-20.105148,0.0,0.01,0.66451395,2523.46528191891,2173.1877634287416,4748.0712890625,-302.54773,85.57045,-34.823906,[112.34714674]
0.5340589569160997,-11.695198,146.8323839587038,0.010191075496968313,1.3221127,2294.534633675752,2136.4406410755696,4748.0712890625,-258.72824,108.84679,-21.255846,[112.34714674]
0.5572789115646258,-9.134914,143.47872767421205,0.010622609040911533,3.1372452,1892.3936096041348,2121.0390383836343,4780.37109375,-215.22023,126.377106,-2.4806135,[112.34714674]
0.5804988662131519,-8.172279,143.47872767421205,0.010467533617069905,4.3223057,1977.3910599537728,2222.0511041432233,4995.703125,-187.45135,118.67172,-1.1551551,[112.34714674]
0.603718820861678,-7.5593376,142.65235101161107,0.010824463728234167,4.469653,3265.6273766086433,2914.3193931244436,6944.4580078125,-180.14041,71.71263,29.923351,[112.34714674]
0.626938775510204,-8.356873,138.591315488436,0.010191075496968313,3.269444,4465.728155403105,2909.2863129022953,7396.6552734375,-188.79457,36.320038,48.63169,[112.34714674]
0.6501587301587302,-8.450636,131.5705733911144,0.010013068846238976,2.7316334,3688.4481258634687,2731.982054053578,6955.224609375,-171.14302,43.28642,2.6949716,[112.34714674]
0.6733786848072563,-9.076927,131.5705733911144,0.010037765502929688,1.9017842,2409.606727925131,2184.851466492404,4974.169921875,-192.58813,76.44376,-24.845652,[112.34714674]
0.6965986394557823,-9.956411,130.0593564629863,0.010073751764282882,3.2386465,1653.8778889993941,1862.0879276710207,3154.6142578125,-261.1233,106.66063,-22.219843,[112.34714674]
0.7198185941043084,-9.111748,139.3941668115768,0.010073751764282884,1.2147424,2000.2485960978597,2178.5967965617497,4575.8056640625,-285.49655,95.365555,-16.193367,[112.34714674]
0.7430385487528345,-7.7900505,0.0,0.010037765502929688,0.20261179,2233.832847475896,1962.838084607094,3962.109375,-213.65504,85.58074,-41.4431,[112.34714674]
