time_seconds,energy_db,pitch_hz,pitch_confidence,speaking_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,tempo
0.0,-29.237103,0.0,0.010000000000001869,0.0,1650.950418170556,2216.6116500634635,4511.2060546875,-442.84848,110.61171,26.399448,[123.046875]
0.023219954648526078,-25.752678,0.0,0.01,0.0,1725.6337518703342,2198.611015693501,4543.505859375,-447.1853,107.41182,15.146154,[123.046875]
0.046439909297052155,-24.276455,0.0,0.010000000000023851,0.0,1815.0378897691257,2174.9225413742993,4198.974609375,-412.87387,107.4881,1.8611424,[123.046875]
0.06965986394557823,-24.076027,0.0,0.010000000000000439,0.7648585,1695.2585613786055,2163.0024019919383,3951.3427734375,-380.11597,113.12674,4.4887023,[123.046875]
0.09287981859410431,-18.209782,0.0,0.010000000000221913,3.8698835,2306.6904795566916,2379.1503872568355,5028.0029296875,-339.3348,97.1541,-4.0512285,[123.046875]
0.11609977324263039,-12.901943,0.0,0.010000000047726025,3.0560193,2603.8405240092065,2438.228269621397,5178.7353515625,-251.31596,82.78761,-16.09527,[123.046875]
0.13931972789115646,-10.111797,0.0,0.010000000208892744,4.196775,2637.3971137491253,2378.1938030913707,4984.9365234375,-184.99918,80.437744,-20.589922,[123.046875]
0.16253968253968254,-7.9841614,0.0,0.010006178555334077,7.8769336,2666.1208775087016,2385.978874559496,4898.8037109375,-161.43504,78.772736,-22.519056,[123.046875]
0.18575963718820862,-7.2684994,0.0,0.010052967545965857,5.9211674,2537.214616197707,2400.7463873710835,4866.50390625,-176.71227,81.8667,-20.136515,[123.046875]
0.2089795918367347,-7.379469,0.0,0.010259050559778863,2.6491933,2190.953141922304,2295.984277639389,4586.572265625,-191.9387,101.5445,-8.152376,[123.046875]
0.23219954648526078,-6.1140137,0.0,0.010006178555334078,0.874255,1981.1932162224762,2379.0865933220384,4425.0732421875,-210.5865,109.97409,14.273416,[123.046875]
0.25541950113378686,-5.200926,140.20166900511882,0.010073751764282884,0.972363,3336.514689745647,2896.674466285784,7095.1904296875,-152.22955,58.72917,19.688263,[123.046875]
0.2786394557823129,-5.0200424,134.6458897635121,0.010349055133375844,1.206654,3297.0855626170755,2872.828375189729,6836.7919921875,-133.4806,56.303837,18.13924,[123.046875]
0.301859410430839,-5.1913395,130.8127826502993,0.010349055133375844,6.208962,3012.4900756538605,2937.53172907688,6675.29296875,-177.58086,61.241135,26.462757,[123.046875]
0.3250793650793651,-6.801304,130.0593564629863,0.010622609040911533,1.952568,2324.2551828410906,2764.8316299859566,5609.3994140625,-241.1948,79.95682,29.506763,[123.046875]
0.34829931972789113,-9.960779,116.54094037952247,0.010052967545965857,0.2591055,1654.2140798464204,2418.220854839571,4220.5078125,-301.66446,102.3531,28.881348,[123.046875]
0.37151927437641724,-12.643154,103.22817963382573,0.010037765502929688,0.16718134,2192.521389641601,2816.9430490486257,5684.765625,-296.62268,91.24354,30.882965,[123.046875]
0.3947392290249433,-13.422867,101.4547812944533,0.010009025493342984,0.13413627,2548.0981179842956,3032.992851963351,7052.1240234375,-293.9737,85.84993,30.932014,[123.046875]
0.4179591836734694,-14.394596,102.6336290690488,0.01002672467381077,1.5475938,2290.6705318515346,2898.438042058335,5943.1640625,-300.93674,92.718094,25.808964,[123.046875]
0.44117913832199546,-14.912144,101.4547812944533,0.011422334250709074,1.2373009,2158.694952907444,2805.0461067716965,5458.6669921875,-303.41312,96.28101,25.79487,[123.046875]
0.46439909297052157,-14.425137,100.28947374140385,0.010824463728234167,0.8342936,2242.170726664871,2789.3031401415305,5652.4658203125,-301.5903,94.023926,19.684288,[123.046875]
