time_seconds,energy_db,pitch_hz,pitch_confidence,speaking_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,tempo
0.0,-34.087524,65.40639132514966,0.01,0.0,1911.4728244629773,2405.0344231969434,4823.4375,-449.23102,103.97472,11.241742,[117.45383523]
0.023219954648526078,-26.360952,79.59980805922078,0.010000000814014906,0.0,1672.4105542741036,2309.060557748797,4360.4736328125,-482.08688,104.964005,20.375212,[117.45383523]
0.046439909297052155,-24.985048,79.1413469005951,0.010000078102280324,0.0,1019.1263345539141,2023.9164935370482,1722.65625,-500.20648,121.39664,30.396519,[117.45383523]
0.06965986394557823,-24.883276,79.1413469005951,0.010000016226422836,0.21719268,1192.6264169952663,2165.629071177356,2228.6865234375,-452.01898,125.46687,29.052137,[117.45383523]
0.09287981859410431,-23.6396,68.49972922973525,0.010000027850262284,1.2362306,1572.3853668589848,2423.7804635851967,3692.9443359375,-443.4728,117.67232,25.98357,[117.45383523]
0.11609977324263039,-24.384645,65.40639132514966,0.01000123296498612,4.2625933,1714.4376273926632,2583.502834923297,4306.640625,-444.54108,111.09154,25.992878,[117.45383523]
0.13931972789115646,-24.199919,0.0,0.010000802780927255,1.6028004,1525.8142313502856,2539.1176198831486,3800.6103515625,-445.27283,110.9736,29.020647,[117.45383523]
0.16253968253968254,-23.418352,0.0,0.010000002871100368,1.0165327,1522.5289844115707,2533.8839930896056,3908.2763671875,-448.45123,111.90483,33.301697,[117.45383523]
0.18575963718820862,-23.320429,104.4276333045571,0.01,1.0389416,1506.7529744463018,2533.2443574325575,3962.109375,-451.35376,112.871086,41.044792,[117.45383523]
0.2089795918367347,-22.798864,100.28947374140385,0.01,0.75417143,1448.6918014889134,2496.1179955462576,3628.3447265625,-456.56042,111.74512,38.31397,[117.45383523]
0.23219954648526078,-21.036928,119.95585059317834,0.010000000208892744,0.8017709,1469.9317642402098,2546.562835397566,3822.1435546875,-455.44934,101.52356,32.44902,[117.45383523]
0.25541950113378686,-14.888422,131.5705733911144,0.010000000000221911,0.73695827,2435.2219398122816,2887.2728890960734,5910.8642578125,-366.54782,68.85483,12.612232,[117.45383523]
