time_seconds,energy_db,pitch_hz,pitch_confidence,speaking_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,tempo
0.0,-14.324879,0.0,0.010000127845232541,0.0,2471.413337919851,2216.5765259903164,4984.9365234375,-162.7133,89.613625,-36.5935,[107.66601562]
0.023219954648526078,-9.322426,0.0,0.010000009286950485,0.0,2667.168109904712,2216.8897986584543,5167.96875,-170.05983,78.35408,-40.233624,[107.66601562]
0.046439909297052155,-4.9037037,0.0,0.010000802780927255,0.0,3276.4932079479577,2145.6100516756014,5921.630859375,-146.28569,32.5543,-45.25885,[107.66601562]
0.06965986394557823,-2.6500492,0.0,0.010073751764282884,1.098454,3200.013324093347,2081.2026592497086,5684.765625,-91.100464,36.269463,-49.691467,[107.66601562]
0.09287981859410431,-1.1040668,0.0,0.010052967545965857,4.3747888,3003.5348424234157,1986.6442899148442,5340.234375,-74.722595,40.703957,-56.019135,[107.66601562]
0.11609977324263039,-0.5972862,0.0,0.01001876450976914,4.9307027,2902.035362551378,2034.8305963940043,5437.1337890625,-80.801926,41.542496,-57.974552,[107.66601562]
0.13931972789115646,-0.8811531,0.0,0.01000419105279527,1.9750193,2870.442093364123,2077.14710093694,5566.3330078125,-82.49437,47.441772,-55.310497,[107.66601562]
0.16253968253968254,-1.89818,0.0,0.01000000928748663,0.79378957,2887.913423483922,2135.01691900037,5684.765625,-81.67471,50.03312,-53.903534,[107.66601562]
0.18575963718820862,-3.0266457,0.0,0.010000000417925075,1.1787906,3044.6966991354675,2232.9914467030208,5846.2646484375,-80.428505,47.819923,-45.28993,[107.66601562]
0.2089795918367347,-3.7647858,0.0,0.01000000928748663,1.0050045,3236.441915180925,2339.427872647046,6007.763671875,-83.81658,43.278976,-39.23065,[107.66601562]
0.23219954648526078,-3.9511776,0.0,0.01000000521622945,1.1956944,3175.1773722332846,2290.8198146038203,5975.4638671875,-85.42014,45.761627,-40.93937,[107.66601562]
0.25541950113378686,-2.767334,0.0,0.01000000928748663,1.0385942,2961.854149252944,2133.9825539639314,5609.3994140625,-81.79955,54.20279,-54.057587,[107.66601562]
0.2786394557823129,-1.9953442,0.0,0.01000001620744061,0.9239533,2837.163304253782,1976.0171275333355,4575.8056640625,-73.868866,57.854897,-65.50952,[107.66601562]
0.301859410430839,-1.8211517,0.0,0.01000000484587787,1.3563193,2804.329254744087,1900.823909145901,4338.9404296875,-76.01587,56.705296,-64.971115,[107.66601562]
