time_seconds,energy_db,pitch_hz,pitch_confidence,speaking_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,tempo
0.0,-14.681364,0.0,0.010000000814014906,0.0,2873.2954966634225,2608.547751612454,5835.498046875,-194.35406,74.53064,-5.88291,[117.45383523]
0.023219954648526078,-5.287817,0.0,0.018187375734912182,0.0,3035.831088106719,2741.1709421290257,6535.3271484375,-192.00706,70.33438,-15.482136,[117.45383523]
0.046439909297052155,-1.5750294,0.0,0.047686993082531035,0.0,3117.9601849175533,2681.776062134186,6976.7578125,-179.38916,59.97293,-43.45828,[117.45383523]
0.06965986394557823,-0.34838295,0.0,0.07797523762294818,1.8235224,2765.3666095369354,2394.364935457583,6050.830078125,-149.23521,69.8051,-56.703484,[117.45383523]
0.09287981859410431,-1.9073486e-06,0.0,0.05607139544589262,4.1120887,2526.5152129944463,2150.6692738938473,3596.044921875,-151.71233,71.5495,-62.392445,[117.45383523]
0.11609977324263039,-1.1437778,0.0,0.056071395445892624,2.99493,2498.561496681456,2121.7471511513,4005.17578125,-153.35797,74.28201,-56.651573,[117.45383523]
0.13931972789115646,-4.083441,0.0,0.020317628556360583,1.5943565,2902.3517120889605,2653.533489025624,6653.759765625,-172.66292,68.22131,-27.24612,[117.45383523]
0.16253968253968254,-6.8387966,0.0,0.010013068804555127,1.8092734,4090.329790553922,2950.8734549919977,7030.5908203125,-185.48665,37.05021,1.6243681,[117.45383523]
0.18575963718820862,-7.7397366,0.0,0.01000051671820181,0.9905965,5078.851899616258,2534.7561226055213,7213.623046875,-170.92941,-3.6825278,10.3057,[117.45383523]
0.2089795918367347,-8.146145,0.0,0.010000802777435602,1.8930588,5171.075885469836,2345.0476594962347,7202.8564453125,-167.50435,-14.825684,6.5171347,[117.45383523]
0.23219954648526078,-7.533188,0.0,0.010000000047726023,2.7870708,4914.617932166749,2424.6910528332583,7095.1904296875,-181.00548,-4.9143877,3.682167,[117.45383523]
0.25541950113378686,-6.9023533,0.0,0.010824463728234167,1.3355075,3659.9809028005625,2751.4643623402794,6815.2587890625,-199.08562,38.030674,2.2318602,[117.45383523]
0.2786394557823129,-6.5853596,0.0,0.1279370863012904,0.5718354,2309.31149509912,2357.352849675385,5620.166015625,-218.3524,78.38185,-19.483507,[117.45383523]
0.301859410430839,-5.491083,0.0,0.24075439447557428,1.6633477,2482.301575604679,2373.202579144929,6136.962890625,-217.8509,77.04237,-26.705114,[117.45383523]
0.3250793650793651,-4.7614536,0.0,0.10857977072874499,1.5312533,2489.7035159314205,2307.5368994055525,5846.2646484375,-211.65363,75.386444,-29.560745,[117.45383523]
0.34829931972789113,-4.8100586,0.0,0.056071395445892624,1.4060262,2183.1576140039524,2152.102407402976,4242.041015625,-204.36775,94.72566,-28.857727,[117.45383523]
0.37151927437641724,-4.678236,0.0,0.03489742801962526,1.5692904,1787.7168940003612,1920.9549946405507,2820.849609375,-202.86746,124.29051,-32.56668,[117.45383523]
0.3947392290249433,-4.397869,0.0,0.09203757081218102,2.1304595,1519.1418094353653,1751.3100043337424,2616.2841796875,-214.35793,139.56303,-32.383442,[117.45383523]
