time_seconds,energy_db,pitch_hz,pitch_confidence,speaking_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,tempo
0.0,-21.267097,0.0,0.010000000003996621,0.0,2828.0471280051534,2815.092465407448,6470.7275390625,-247.25604,84.57069,19.89383,[123.046875]
0.023219954648526078,-19.12223,0.0,0.01000000928748663,0.0,2649.3530974225687,2746.700019238284,6212.3291015625,-267.9061,93.01137,14.737256,[123.046875]
0.046439909297052155,-18.4982,0.0,0.01000032860450166,0.0,1479.1059761796112,1663.2233019400992,2842.3828125,-324.48547,148.3421,-32.025715,[123.046875]
0.06965986394557823,-19.986153,0.0,0.010000127845232541,0.16410929,1514.0492819923734,1771.8915190055197,2637.8173828125,-299.6705,147.04279,-31.351055,[123.046875]
0.09287981859410431,-19.349384,0.0,0.010000027850262286,1.3346577,2218.515232435492,2496.982880972927,4015.9423828125,-278.00665,104.4458,-18.24036,[123.046875]
0.11609977324263039,-19.8442,0.0,0.010000000047726025,2.4996538,2974.500861198959,2809.5651411314243,6782.958984375,-263.40945,69.9617,-20.200764,[123.046875]
0.13931972789115646,-19.317337,0.0,0.010000000814014906,3.3568075,3364.8194222231887,2813.6655475122375,7181.3232421875,-243.36165,49.27337,-29.526588,[123.046875]
0.16253968253968254,-16.89822,0.0,0.010001232964986121,2.341199,3337.061448725934,2787.3732513694467,7030.5908203125,-237.7744,50.264412,-30.425829,[123.046875]
0.18575963718820862,-12.6122055,0.0,0.010037765502929686,2.4866276,2448.8089892245994,2331.357324699547,4478.90625,-230.62695,85.19728,-31.960844,[123.046875]
0.2089795918367347,-11.8827,0.0,0.01010197459374499,1.2891471,2100.836889252911,1955.4447850325657,3176.1474609375,-206.50482,100.18725,-38.800446,[123.046875]
0.23219954648526078,-10.908199,0.0,0.010073751764282884,2.038884,2025.9054458531466,1890.9708359680112,3068.4814453125,-211.58095,102.211105,-42.28695,[123.046875]
0.25541950113378686,-10.325661,0.0,0.01000419105279527,2.8962479,2028.661439155347,1796.034560607296,3079.248046875,-221.1933,105.37889,-47.317833,[123.046875]
0.2786394557823129,-11.430746,0.0,0.010000027850262288,0.6293457,2103.7787897457556,1662.982107974892,3100.78125,-209.20107,103.86719,-58.309444,[123.046875]
0.301859410430839,-12.262417,0.0,0.010000016226422836,0.7845541,2127.972743310365,1780.0925570823135,3133.0810546875,-215.27315,106.21738,-48.65387,[123.046875]
0.3250793650793651,-13.756115,0.0,0.01000012784523254,1.7953084,2045.6374937540536,1884.9228393202254,3176.1474609375,-252.1554,109.98728,-36.350563,[123.046875]
0.34829931972789113,-16.770126,0.0,0.010000328604501658,0.8005282,1864.7580642744383,1932.3247290136262,3143.84765625,-314.2194,120.498695,-31.125805,[123.046875]
0.37151927437641724,-20.69881,0.0,0.010000005216229449,0.1004214,1796.4659849808668,1868.6565761679972,3090.0146484375,-309.62668,122.860146,-33.562164,[123.046875]
0.3947392290249433,-17.185024,0.0,0.010000000000613862,0.16287209,1752.6962235899236,1804.7568633184922,3090.0146484375,-291.30026,130.30682,-44.930477,[123.046875]
0.4179591836734694,-6.2031116,0.0,0.010052967545965857,1.1044405,1786.0339460116115,1607.69432299573,2971.58203125,-215.73547,135.35663,-69.77734,[123.046875]
0.44117913832199546,-1.7061977,0.0,0.010191075496968311,2.2873926,1753.0048802473734,1462.062937671614,2670.1171875,-139.46696,136.41663,-87.158585,[123.046875]
0.46439909297052157,-0.38621712,0.0,0.010052967545965857,6.8954086,1810.1232014026427,1421.2391306104937,2680.8837890625,-108.79638,134.37038,-90.22474,[123.046875]
0.4876190476190476,0.0,0.0,0.01001876450976914,6.952299,1810.2361427087424,1404.540459887577,2680.8837890625,-120.91027,132.8971,-84.33362,[123.046875]
0.5108390022675737,-0.89525414,159.19961611844158,0.010191075496968308,3.2782238,1665.5532799426567,1518.3162971178317,2250.2197265625,-154.81006,136.15517,-65.28894,[123.046875]
0.5340589569160997,-3.9665337,172.60850153728515,0.015085587297504338,1.165766,1816.3780357346513,2139.782360501072,3014.6484375,-182.66449,116.07487,-36.67874,[123.046875]
0.5572789115646258,-4.831663,189.3213161937526,0.010467533617069907,0.85520923,1985.8553187280932,2265.5417594879173,3240.7470703125,-193.48947,111.47971,-35.720158,[123.046875]
0.5804988662131519,-3.711237,210.06515286029162,0.012403124793551348,0.9734403,1597.2420973887215,1662.2554699473785,2583.984375,-194.68716,134.88373,-51.804543,[123.046875]
0.603718820861678,-2.844204,210.06515286029162,0.010824463728234165,1.0208179,1870.0282755444023,1535.3941933948554,3079.248046875,-191.04193,115.88679,-74.458115,[123.046875]
0.626938775510204,-1.6972008,188.23090565017247,0.01010197459374499,1.9228439,1995.0850411889382,1573.0740466720665,3154.6142578125,-190.10393,103.52806,-75.96419,[123.046875]
0.6501587301587302,-1.4618397,187.14677540918822,0.01014004604470407,2.262695,1979.7497710469909,1659.0490588168827,3176.1474609375,-188.73965,102.56093,-72.45294,[123.046875]
0.6733786848072563,-1.4630947,171.61434972294217,0.011085791888943373,1.940239,2037.8903389001046,1784.1515454335777,3219.2138671875,-189.9259,101.87776,-69.448074,[123.046875]
0.6965986394557823,-1.6178875,170.6259238017108,0.020317628556360583,1.5099239,1982.547986119624,1609.49778827237,3111.5478515625,-190.36127,107.21982,-77.17639,[123.046875]
0.7198185941043084,-1.8575745,171.61434972294217,0.011422334250709074,1.5141137,1885.9762830341356,1505.976845400158,3154.6142578125,-182.64166,110.35596,-79.88189,[123.046875]
0.7430385487528345,-2.5892944,193.74649219115264,0.015085587297504338,1.6268895,2001.83677790903,1651.9316056786147,3639.111328125,-182.3075,97.54454,-73.17546,[123.046875]
0.7662585034013606,-4.1701355,183.93170582347207,0.24075439447557428,2.6678107,2113.7290056137576,1956.9457664151362,3768.310546875,-187.39877,73.67226,-46.299812,[123.046875]
0.7894784580498866,-5.295576,187.14677540918822,0.4849868077159113,2.0655324,2977.2184614999715,2993.4972610253394,7030.5908203125,-184.91379,43.16194,-6.0133944,[123.046875]
0.8126984126984127,-7.6688366,190.41804342135148,0.32333605839064083,1.8905919,4094.1505335623438,3526.566133640544,8903.9794921875,-195.58266,31.943813,8.932642,[123.046875]
0.8359183673469388,-10.210787,189.3213161937526,0.04768699308253103,2.4730668,3490.0666013679643,3420.654325417564,8430.2490234375,-216.6735,53.86269,7.8797016,[123.046875]
0.8591383219954648,-9.18008,194.86885420251932,0.15046460134333883,1.1856856,1851.7305140945027,2236.611436434042,3456.0791015625,-248.36119,101.673645,-18.517097,[123.046875]
0.8823582766439909,-7.785122,195.99771799087463,0.1279370863012904,0.8008659,1612.4241451140178,1953.7644926395594,3100.78125,-233.88406,113.256,-25.503338,[123.046875]
0.905578231292517,-7.1570435,186.06888929891866,0.07797523762294818,1.1817619,1694.5547079881378,1930.0353255280324,3176.1474609375,-207.81837,119.106544,-31.280468,[123.046875]
0.9287981859410431,-6.003731,183.93170582347207,0.047686993082531035,1.9648635,1907.2001211184488,1939.7377224123484,3305.3466796875,-183.90363,109.30522,-45.51921,[123.046875]
0.9520181405895691,-5.2366447,180.77186920887382,0.015085587297504342,3.0573375,2066.163986464349,1825.3080565336638,3542.2119140625,-182.8035,92.23747,-60.182537,[123.046875]
0.9752380952380952,-5.435726,179.73069985652094,0.011422334250709076,2.873091,1944.7208197152227,1703.1485776077964,3413.0126953125,-186.86142,95.52962,-56.508785,[123.046875]
0.9984580498866213,-5.760645,178.6955271983718,0.011085791888943373,1.9259155,1848.448333672915,1655.6436616779715,3337.646484375,-191.90094,111.461044,-52.140762,[123.046875]
1.0216780045351475,-6.9963245,175.62564499846297,0.013980210380185926,1.6622901,1976.4425715800567,1808.4294925697143,4231.2744140625,-200.4835,110.235725,-46.950752,[123.046875]
1.0448979591836736,-9.281212,166.7288223161438,0.011422334250709074,1.502126,2171.6001122710722,2023.3566453830115,4435.83984375,-196.39856,100.7684,-36.323524,[123.046875]
1.0681179138321995,-10.717697,164.81377845643493,0.10857977072874499,1.2181,2378.9713053595005,2194.50432149281,5081.8359375,-203.06189,87.968445,-27.477398,[123.046875]
1.0913378684807256,-11.293501,164.81377845643493,0.15046460134333883,1.5222714,2565.7988558404277,2345.567011174544,5254.1015625,-213.34427,81.567345,-23.64001,[123.046875]
1.1145578231292517,-11.0651,164.81377845643493,0.03489742801962526,0.8724519,2565.043684978541,2352.02166486397,5211.03515625,-213.49496,82.16833,-21.210377,[123.046875]
1.1377777777777778,-11.062246,165.76853496220332,0.020317628556360587,0.67398816,2375.4675700808452,2207.2283389957556,4952.63671875,-213.90796,86.52742,-22.95996,[123.046875]
1.1609977324263039,-11.507988,165.76853496220332,0.01646758759311301,1.1444625,1999.225304719164,2104.4226904525126,4231.2744140625,-227.79062,108.726166,-9.467237,[123.046875]
1.18421768707483,-12.284878,166.7288223161438,0.012403124793551348,1.6111739,1559.7972505235002,1997.4468899088115,3908.2763671875,-277.50247,130.94135,8.469555,[123.046875]
1.207437641723356,-14.633049,164.81377845643493,0.010622609040911533,1.120813,1414.8154371492014,1936.0012553891663,3746.77734375,-312.19974,142.14171,11.377453,[123.046875]
1.230657596371882,-15.102154,157.37105256787842,0.01003776550292969,0.3137294,1522.8905567768395,2010.3219738636378,3854.443359375,-312.84357,139.52348,9.225096,[123.046875]
1.253877551020408,-12.710461,157.37105256787842,0.013100262550513395,0.56765825,1428.9000497777092,1689.7846000887168,2034.8876953125,-292.84946,146.16064,-9.496946,[123.046875]
1.2770975056689342,-11.337027,157.37105256787842,0.026168028608935755,1.22523,1440.6138934020944,1673.4540810332892,2465.5517578125,-255.40913,139.83054,-17.031693,[123.046875]
