timestamp,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0010000000000001,0.017685523256659508,0.023066077381372452,0.0013273059157654643,0.0275203138589859,0.0009474356193095446,0.0006637006299570203,1.2715948116692743e-07,0.0004978112410753965,0.0010527062695473433,0.0006316237850114703,0.022285157814621925,0.013928270898759365,0.030430691316723824,0.0008295264560729265,0.022757304832339287,0.02813785895705223,0.015215345658361912
2.0020000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0040000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.005,0.0002334372402401641,0.00031076447339728475,0.0004537664062809199,0.0003872184024658054,0.8906601071357727,0.00023570885241497308,2.353508534724824e-05,0.00018340088718105108,0.9896223545074463,0.5937734246253967,0.007169329561293125,0.004489656537771225,0.0004622168489731848,0.0002762492804322392,0.0003104733768850565,0.0003878005954902619,0.0002311084244865924
6.006,0.0011895979987457395,0.0013609444722533226,0.0019466652302071452,0.0011269556125625968,0.8300925493240356,0.0009853835217654705,3.213587842765264e-05,0.0007480758940801024,0.922325074672699,0.5533950924873352,0.006431066896766424,0.004031467717140913,0.00021740802912972867,0.0012066232739016414,0.0012258327333256602,0.0013971790904179215,0.00010870401456486434
7.007000000000001,0.0016261192504316568,0.0020976103842258453,0.00138238409999758,0.0024421140551567078,0.8381803631782532,0.0007091577281244099,4.7908408305374905e-05,0.0005453425110317767,0.9313115477561951,0.558786928653717,0.027646800503134727,0.01729721575975418,0.0025749721098691225,0.000849018688313663,0.0020552813075482845,0.002526772441342473,0.0012874860549345613
8.008000000000001,0.00035906024277210236,0.00043540698243305087,0.00409727543592453,0.0004337417194619775,0.8401656150817871,0.0021078961435705423,0.00015802241978235543,0.0016253660432994366,0.9335173964500427,0.5601104497909546,0.017504945397377014,0.010999849066138268,0.00030205652001313865,0.0025114151649177074,0.0004094030009582639,0.0004857497406192124,0.00015102826000656933
9.009,0.041397832334041595,0.055041007697582245,0.015346590429544449,0.0684031993150711,0.5479744672775269,0.00783421378582716,0.00042911755735985935,0.005996349733322859,0.6088605523109436,0.36531633138656616,0.1835031360387802,0.11485037952661514,0.08129709959030151,0.00945751927793026,0.054947346448898315,0.06859052181243896,0.04064854979515076
10.01,0.0018059611320495605,0.002407622989267111,0.000702620018273592,0.0030086992774158716,0.00020171888172626495,0.00035135605139657855,1.227428896299898e-07,0.00026355157024227083,0.00022413209080696106,0.00013447925448417664,0.007593004498630762,0.004745673853904009,0.0036088000051677227,0.000439099152572453,0.002407427877187729,0.0030090895015746355,0.0018044000025838614
11.011000000000001,0.009801117703318596,0.013067379593849182,0.001339900423772633,0.016332242637872696,0.000718140450771898,0.0006700988160446286,3.963145900343079e-07,0.0005026855506002903,0.0007979338406585157,0.0004787603102158755,0.013098100200295448,0.00818646140396595,0.019594775512814522,0.0008373138844035566,0.013066913932561874,0.01633317582309246,0.009797387756407261
12.012,0.1864517480134964,0.24860221147537231,0.0015713594621047378,0.3107524812221527,9.062352182809263e-05,0.0007859276956878603,6.612796710214752e-07,0.0005896318471059203,0.00010069280688185245,6.041568485670723e-05,0.16550378501415253,0.10344011336565018,0.37290242314338684,0.0009818930411711335,0.24860213696956635,0.31075260043144226,0.18645121157169342
13.013,0.09508787095546722,0.12677600979804993,0.005237514153122902,0.15845006704330444,0.00837191753089428,0.002659260295331478,0.00010800827294588089,0.0020248224027454853,0.009302130900323391,0.005581278819590807,0.058816373348236084,0.03680073469877243,0.19010069966316223,0.003239693585783243,0.12677131593227386,0.15845945477485657,0.09505034983158112
14.014000000000001,0.020939312875270844,0.027918754145503044,0.005970622878521681,0.03489759564399719,0.0003418350243009627,0.002986086532473564,2.0672325717896456e-06,0.002240146277472377,0.0003798167163040489,0.00022789003560319543,0.11331453174352646,0.07082235813140869,0.0418754480779171,0.0037309930194169283,0.027918554842472076,0.03489799425005913,0.02093772403895855
15.015,0.21355564892292023,0.2840055227279663,0.009680026210844517,0.3531317412853241,0.002091360278427601,0.004845705348998308,1.5178901776380371e-05,0.0036385483108460903,0.0023237336426973343,0.0013942401856184006,0.08985840529203415,0.05616719275712967,0.4200519323348999,0.0060452730394899845,0.2835642993450165,0.35401415824890137,0.21002596616744995
16.016000000000002,0.006429528817534447,0.008516157045960426,0.0036668721586465836,0.010501001961529255,0.0008215185371227562,0.0018343396950513124,2.409468606856535e-06,0.0013764324830844998,0.0009127983939833939,0.0005476790829561651,0.015808826312422752,0.009881419129669666,0.012316207401454449,0.002291042124852538,0.008482228964567184,0.010568858124315739,0.006158103700727224
17.017,0.043305303901433945,0.057736944407224655,0.003090755082666874,0.07216237485408783,0.0019911981653422117,0.0015456549590453506,7.397553076771146e-07,0.0011594492243602872,0.002212442457675934,0.001327465521171689,0.030300145968794823,0.018937868997454643,0.08657743781805038,0.001931490609422326,0.05773487314581871,0.07216651737689972,0.04328871890902519
18.018,0.1465308964252472,0.19535261392593384,0.023042572662234306,0.24413487315177917,0.0014668268850073218,0.011560477316379547,0.000104509737866465,0.0086997514590621,0.0016298077534884214,0.0009778847452253103,0.08930893987417221,0.05585727468132973,0.29285141825675964,0.01436894852668047,0.19533945620059967,0.24416117370128632,0.14642570912837982
19.019000000000002,0.12689268589019775,0.16918723285198212,0.009226911701261997,0.2114763706922531,0.004458961077034473,0.004630986135452986,4.674725641962141e-05,0.0034863874316215515,0.004954401403665543,0.0029726410284638405,0.064083993434906,0.040070027112960815,0.25375646352767944,0.005752211436629295,0.16918542981147766,0.21147997677326202,0.12687823176383972
20.02,0.040300726890563965,0.05373349040746689,0.004029741510748863,0.06716478615999222,0.0010210454929620028,0.0020155543461441994,1.8226197653348208e-06,0.0015121782198548317,0.0011344950180500746,0.0006806970341131091,0.0398857556283474,0.024929281324148178,0.08059363067150116,0.0025180187076330185,0.05373299866914749,0.06716576218605042,0.04029681533575058
21.021,0.005495673976838589,0.007327564992010593,0.45405206084251404,0.009159456007182598,2.6351787418832373e-10,0.22702603042125702,4.3717850520264e-12,0.17026953399181366,2.927976472388849e-10,1.7567859667000363e-10,0.3308843672275543,0.20680272579193115,0.010991347953677177,0.2837825417518616,0.007327564992010593,0.009159456007182598,0.005495673976838589
22.022000000000002,0.007708715740591288,0.010278287343680859,0.4515959918498993,0.012847859412431717,3.59482249523424e-10,0.22579799592494965,4.5177095571447e-12,0.16934849321842194,3.9942474328036326e-10,2.396548515193331e-10,0.3274296820163727,0.20464354753494263,0.015417431481182575,0.28224748373031616,0.010278287343680859,0.012847859412431717,0.007708715740591288
23.023,0.008063683286309242,0.010751577094197273,0.48720428347587585,0.013439470902085304,3.6212149945313854e-10,0.24360214173793793,1.1064250210468529e-11,0.18270160257816315,4.023572308664569e-10,2.4141436072433464e-10,0.29081296920776367,0.1817581057548523,0.016127366572618484,0.3045026659965515,0.010751577094197273,0.013439470902085304,0.008063683286309242
24.024,0.006970811635255814,0.009294415824115276,0.545904278755188,0.011618019081652164,3.6863181951396484e-10,0.272952139377594,1.1292030678566878e-11,0.2047141045331955,4.0959091673897774e-10,2.4575455559450177e-10,0.23509922623634338,0.14693701267242432,0.013941623270511627,0.3411901593208313,0.009294415824115276,0.011618019081652164,0.006970811635255814
25.025000000000002,0.23868751525878906,0.3157075345516205,0.0745122879743576,0.3881511390209198,0.11838110536336899,0.0372561551630497,3.049131436227981e-08,0.027942126616835594,0.13153456151485443,0.07892073690891266,0.003590893466025591,0.0022443197667598724,0.4529673755168915,0.04657017067074776,0.3141820430755615,0.39120209217071533,0.22648368775844574
26.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
