frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
230,7.674333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,False,False,False,False
240,8.008000000000001,0.0,127.0879797967375,127.0879797967375,0,0,1.0,1.0,1.0,True,False,False,False,False
250,8.341666666666667,0.0,151.2638299099304,151.2638299099304,0,0,1.0,1.0,1.0,True,False,False,False,False
260,8.675333333333333,0.0,246.73091823988352,246.73091823988352,0,0,0.9903917972607912,1.0,0.8078359452158222,True,False,False,False,False
270,9.009,0.0,228.7084988265851,228.7084988265851,0,0,0.9814121918346963,1.0,0.8011914859996841,True,False,False,False,False
280,9.342666666666666,0.0,326.778646535732,326.778646535732,0,0,0.9728670980006988,1.0,0.791922506989442,True,False,False,False,False
290,9.676333333333334,0.0,625.2537200407976,625.2537200407976,0,0,0.9596429206184738,1.0,0.6812506483568963,True,False,False,False,False
300,10.01,0.0,421.2687228344588,421.2687228344588,0,0,0.9471910711090897,1.0,0.670248851049265,True,False,False,False,False
310,10.343666666666667,0.0,125.99348339856496,125.99348339856496,0,0,0.9406415492309494,1.0,0.7633917046553733,True,False,False,False,False
320,10.677333333333333,0.0,681.1710482629239,681.1710482629239,0,0,0.9281051088008642,1.0,0.6305542898601927,True,False,False,False,False
330,11.011000000000001,0.0,439.3402891265377,439.3402891265377,0,0,0.9108521273253967,1.0,0.511150588092379,True,False,False,False,False
340,11.344666666666667,0.0,196.59398153529503,196.59398153529503,0,0,0.9025689778181264,1.0,0.6560412645053871,True,False,False,False,False
350,11.678333333333333,0.0,316.27912996691646,316.27912996691646,0,0,0.9037427824918517,1.0,0.8286140491107585,True,False,False,False,False
360,12.012,0.0,455.40216599425725,455.40216599425725,0,0,0.9037648437278192,1.0,0.8079267897030527,True,False,False,False,False
370,12.345666666666666,0.0,314.13063431508215,314.13063431508215,0,0,0.9116502888438407,1.0,0.9652385897760687,True,False,False,False,False
380,12.679333333333334,0.0,473.3818444749171,473.3818444749171,0,0,0.9188607854400808,1.0,0.9675105096124822,True,False,False,False,False
390,13.013,0.0,86.39823529422183,86.39823529422183,0,0,0.912437469187001,1.0,0.7092552458185664,True,False,False,False,False
400,13.346666666666668,0.0,92.5005304586781,92.5005304586781,0,0,0.8960030557848486,1.0,0.49618667033095487,True,False,False,False,False
410,13.680333333333333,0.0,0.0,0.0,0,0,0.9064027502063637,1.0,1.0,True,False,False,False,False
600,20.02,3576.1971966120523,0.0,3576.1971966120523,0,0,0.9157624751857274,1.0,1.0,True,False,False,False,False
640,21.354666666666667,12189.865498334466,0.0,12189.865498334466,0,0,0.8778414502901066,0.07310445245903896,1.0,True,False,False,False,False
650,21.688333333333333,2916.598318057398,0.0,2916.598318057398,0,0,0.8459815043145833,0.1184839810697469,1.0,True,False,False,False,False
660,22.022000000000002,2915.4737939986544,0.0,2915.4737939986544,0,0,0.7701476240374975,0.056916960360409836,0.11836844272704122,True,False,False,False,False
710,23.690333333333335,0.0,2998.291567197952,2998.291567197952,0,0,0.7470821250651749,1.0,0.07898526862854367,True,False,False,False,False
720,24.024,0.0,174.37460688191098,174.37460688191098,0,0,0.7281987370896734,1.0,0.11649649062031958,True,False,False,False,False
730,24.357666666666667,0.0,10.291283788965783,10.291283788965783,0,0,0.7114961109743237,1.0,0.12234495187235364,True,False,False,False,False
740,24.691333333333333,0.0,135.76635928671624,135.76635928671624,0,0,0.6994342686570697,1.0,0.18175537560356533,True,False,False,False,False
750,25.025000000000002,0.0,261.358399950188,261.358399950188,0,0,0.726456548864883,1.0,0.9393141414704058,True,False,False,False,False
760,25.358666666666668,0.0,167.04295576879596,167.04295576879596,0,0,0.7513224782965164,1.0,0.9502316863624356,True,False,False,False,False
770,25.692333333333334,0.0,185.69335443783703,185.69335443783703,0,0,0.7686201294784812,1.0,0.8485979802323299,True,False,False,False,False
780,26.026,0.0,137.1544315882287,137.1544315882287,0,0,0.7842715610692584,1.0,0.8502688907725068,True,False,False,False,False
790,26.359666666666666,0.0,80.03467899420566,80.03467899420566,0,0,0.802828950658174,1.0,0.939690913916827,True,False,False,False,False
800,26.693333333333335,0.0,126.56605570327936,126.56605570327936,0,0,0.8209965776293613,1.0,0.9690104407400949,True,False,False,False,False
810,27.027,0.0,73.72964951100424,73.72964951100424,0,0,0.8375263560415759,1.0,0.9725887235030144,True,False,False,False,False
820,27.360666666666667,0.0,55.823054704176556,55.823054704176556,0,0,0.8505554438422834,1.0,0.9356344680973026,True,False,False,False,False
830,27.694333333333333,0.0,220.93096991566532,220.93096991566532,0,0,0.853847708988922,1.0,0.7669561906173388,True,False,False,False,False
840,28.028000000000002,0.0,120.12621956054694,120.12621956054694,0,0,0.855421677820384,1.0,0.739174794607082,True,False,False,False,False
850,28.361666666666668,0.0,38.42703587223465,38.42703587223465,0,0,0.8637717484901597,1.0,0.8778447690362807,True,False,False,False,False
860,28.695333333333334,0.0,56.817551698001346,56.817551698001346,0,0,0.8713508334328001,1.0,0.8791251958331272,True,False,False,False,False
870,29.029,0.0,147.99011423162517,147.99011423162517,0,0,0.8749640626810289,1.0,0.8149662518301769,True,False,False,False,False
880,29.362666666666666,0.0,73.72964951099824,73.72964951099824,0,0,0.8809595423029251,1.0,0.8698377177999811,True,False,False,False,False
890,29.696333333333335,0.0,172.8318277768087,172.8318277768087,0,0,0.8896074448832902,1.0,0.9348771362131527,True,False,False,False,False
900,30.03,0.0,241.19160632793614,241.19160632793614,0,0,0.8964035392810101,1.0,0.915136777720978,True,False,False,False,False
