frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
1120,37.370666666666665,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,True,False,False,False
1130,37.70433333333333,625.6835573979946,0.0,625.6835573979946,0,0,1.0,1.0,1.0,True,True,False,False,False
1140,38.038000000000004,354.4521924776044,0.0,354.4521924776044,0,0,1.0,1.0,1.0,True,True,False,False,False
1150,38.37166666666667,3783.3969122198328,0.0,3783.3969122198328,0,0,0.9543341689720625,0.08668337944124953,1.0,True,True,False,False,False
1160,38.705333333333336,3229.519042986872,0.0,3229.519042986872,0,1,0.9134196321917325,0.09037760233752361,1.0,True,True,False,False,True
1170,39.039,2515.431982812317,0.0,2515.431982812317,0,1,0.8803232525364961,0.16491167127873677,1.0,True,True,False,False,False
1400,46.71333333333333,2326.518776249434,0.0,2326.518776249434,0,1,0.8656178353666065,0.4665381616751987,1.0,True,True,False,False,False
2230,74.40766666666667,0.0,0.0,0.0,0,1,0.8790560518299458,1.0,1.0,True,False,False,False,False
2930,97.76433333333334,0.0,0.0,0.0,0,1,0.8470394236901968,0.117779540864911,1.0,True,False,False,False,False
2970,99.099,7116.049521704478,0.0,7116.049521704478,0,1,0.8160439570678957,0.07416951493437203,1.0,True,False,False,False,False
2980,99.43266666666666,734.1488766617481,0.0,734.1488766617481,0,1,0.787478261836874,0.06077400951535795,1.0,True,False,False,False,False
2990,99.76633333333334,317.69270373779113,0.0,317.69270373779113,0,1,0.7611649001445984,0.048689289828235935,1.0,True,True,False,False,False
3000,100.10000000000001,254.5602984615761,0.0,254.5602984615761,0,1,0.7393804856643976,0.08664151068518323,1.0,True,True,False,False,False
3010,100.43366666666667,0.0,0.0,0.0,0,1,0.7654424370979579,1.0,1.0,True,True,False,False,False
3020,100.76733333333334,0.0,142.60735243882866,142.60735243882866,0,1,0.7888981933881621,1.0,1.0,True,True,False,False,False
3030,101.101,0.0,139.25447653350014,139.25447653350014,0,1,0.7663849519009491,1.0,0.12753155703206376,True,True,False,False,False
3040,101.43466666666667,0.0,84.88809680584068,84.88809680584068,0,1,0.7508434973066265,1.0,0.22194081191544557,True,True,False,False,False
