frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
410,13.680333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,False,False,False,False
1350,45.045,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,False,False,False,False
1370,45.71233333333333,0.0,1397.5328165750527,1397.5328165750527,0,0,1.0,1.0,1.0,True,False,False,False,False
1410,47.047000000000004,0.0,3334.063798278691,3334.063798278691,0,0,1.0,1.0,1.0,True,False,False,False,False
1420,47.38066666666667,555.9674977280794,902.6335035824823,729.3005006552808,0,0,0.9688585732306505,1.0,0.3771714646130091,True,False,False,False,False
2220,74.074,0.0,7934.631139466912,7934.631139466912,0,0,0.9272353548130283,1.0,0.10525277810885726,True,False,False,False,False
2230,74.40766666666667,0.0,7503.908089935576,7503.908089935576,0,0,0.8870513849665821,1.0,0.05079131269713203,True,False,False,False,False
2240,74.74133333333333,0.0,6653.422265237519,6653.422265237519,0,0,0.852279095227925,1.0,0.07865697516002115,True,False,False,False,False
2250,75.075,0.0,3813.634225701831,3813.634225701831,0,0,0.8270130845799533,1.0,0.1992379774964139,True,False,False,False,False
2510,83.75033333333333,0.0,3430.0358159295115,3430.0358159295115,0,0,0.8002524438968804,1.0,0.11881335549844861,True,False,False,False,False
2520,84.084,0.0,247.73596988061868,247.73596988061868,0,0,0.7753465259232217,1.0,0.10238652832058613,True,False,False,False,False
2530,84.41766666666666,0.0,5028.15418800822,5028.15418800822,0,0,0.753810413732261,1.0,0.11997080802722793,True,False,False,False,False
2540,84.75133333333333,0.0,906.2411154538167,906.2411154538167,0,0,0.7389229917199805,1.0,0.20987238721891352,True,False,False,False,False
2550,85.08500000000001,0.0,1025.580676932699,1025.580676932699,0,0,0.6756109398534188,0.09766084135604268,0.11394410475268295,True,False,False,False,False
2680,89.42266666666667,8010.240624668556,4476.325807193328,6243.283215930942,0,0,0.6151566846760589,0.06658252013836803,0.07555425602127121,True,False,False,False,False
2690,89.75633333333333,168.00343484484986,0.0,168.00343484484986,0,0,0.6059174524216616,0.04552872426417212,1.0,True,False,False,False,False
2700,90.09,91.83759408132856,0.0,91.83759408132856,0,0,0.5972848508795696,0.039182874001481925,1.0,True,False,False,False,False
2710,90.42366666666666,51.39701186062447,0.0,51.39701186062447,0,0,0.59112371806672,0.07134704550214736,1.0,True,False,False,False,False
2720,90.75733333333334,54.40022421163166,0.0,54.40022421163166,0,0,0.6265722570126023,0.8912182150510851,1.0,True,False,False,False,False
2730,91.09100000000001,113.204121678617,0.0,113.204121678617,0,0,0.6571843894106031,0.8653871619852196,1.0,True,False,False,False,False
2740,91.42466666666667,66.40439631301193,0.0,66.40439631301193,0,0,0.6863846927741202,0.8983748460915488,1.0,True,False,False,False,False
2750,91.75833333333334,125.98540041646214,0.0,125.98540041646214,0,0,0.7157608017759165,0.960291565584168,1.0,True,False,False,False,False
2760,92.092,115.6074962242233,0.0,115.6074962242233,0,0,0.739498768582591,0.9062809396853236,1.0,True,False,False,False,False
2820,94.09400000000001,0.0,0.0,0.0,0,0,0.7226526723849331,1.0,0.14207561321202292,True,False,False,False,False
2830,94.42766666666667,0.0,340.33426659685114,340.33426659685114,0,0,0.7101279880030681,1.0,0.19481165713256338,True,False,False,False,False
