frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
980,32.699333333333335,659.7915075050286,0.0,659.7915075050286,0,0,0.5450494286991479,0.09939424023469885,1.0,True,False,False,False,False
1070,35.702333333333335,13737.645587248875,0.0,13737.645587248875,0,0,0.5423068890575282,0.03524806456590319,1.0,True,False,False,False,False
1080,36.036,0.0,0.0,0.0,0,0,0.5401817950072996,1.0,0.04211189711048362,True,False,False,False,False
1090,36.36966666666667,0.0,1950.4724075139484,1950.4724075139484,0,0,0.4912619761672791,0.03029790649673573,0.07166930671745494,True,False,False,False,False
1120,37.370666666666665,7081.78991444136,0.0,7081.78991444136,0,0,0.4943922492018643,0.04512941302626176,1.0,True,False,False,False,False
1200,40.04,0.0,0.0,0.0,0,0,0.5009454409434316,1.0,0.1198483332350742,True,False,False,False,False
1210,40.373666666666665,0.0,383.79303699664166,383.79303699664166,0,0,0.5073581189205231,1.0,0.13014444142869225,True,False,False,False,False
1220,40.70733333333333,0.0,101.76849713718727,101.76849713718727,0,0,0.5125977081179014,1.0,0.11950802178861109,True,False,False,False,False
1230,41.041000000000004,0.0,3378.831531349043,3378.831531349043,0,0,0.47051796929221157,0.09058273371586542,0.09301790600614036,True,False,False,False,False
1250,41.708333333333336,3121.765171558621,1649.4750644231235,2385.620117990872,0,0,0.43565456878291037,0.12720168564449388,0.11656624275390409,True,False,False,False,False
1260,42.042,0.0,1939.5610158051022,1939.5610158051022,0,0,0.4504457415252316,1.0,0.16713259241224535,True,False,False,False,False
1270,42.37566666666667,0.0,1192.6017264386703,1192.6017264386703,0,0,0.4209836765186232,0.07146187503338076,0.24018830788491446,True,False,False,False,False
1280,42.70933333333333,1288.300306773097,735.8447824459403,1012.0725446095187,0,0,0.4059301030930913,0.09573349505435909,0.4451623894722495,True,False,False,False,False
1290,43.043,783.8348818285514,217.1558424994349,500.49536216399315,0,0,0.4040792615854126,0.14491317195417222,0.6299302040784356,True,False,False,False,False
1300,43.376666666666665,110.3709507691473,57.600787985186656,83.98586937716698,0,0,0.4051650278723694,0.2424948308960163,0.5873790180139463,True,False,False,False,False
1310,43.71033333333333,1309.78105625193,377.44121736834353,843.6111368101368,0,0,0.41459029265318276,0.46309173347387156,0.535743617887134,True,False,False,False,False
1330,44.37766666666667,0.0,7362.69504017521,7362.69504017521,0,0,0.42716757704319824,1.0,0.08072627310667457,True,False,False,False,False
1340,44.711333333333336,0.0,825.1313333986432,825.1313333986432,0,0,0.3955395679218538,0.1440569450703952,0.07771802658911217,True,False,False,False,False
1350,45.045,0.0,649.0369154759047,649.0369154759047,0,0,0.41003093572077615,1.0,0.08090649182215398,True,False,False,False,False
