frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
1590,53.053000000000004,0.0,48.711426190599205,48.711426190599205,0,0,0.9009290224804094,1.0,0.8336380137550762,True,False,False,False,False
1600,53.38666666666667,0.0,24.303391417048513,24.303391417048513,0,0,0.9069992408097396,1.0,0.9232624115474223,True,False,False,False,False
1610,53.720333333333336,0.0,78.60961526428346,78.60961526428346,0,0,0.9129200091156143,1.0,0.9324138477369732,True,False,False,False,False
1750,58.391666666666666,0.0,5793.253114652222,5793.253114652222,0,0,0.8763929945506395,1.0,0.09529972693173157,True,False,False,False,False
2010,67.06700000000001,0.0,0.0,0.0,0,0,0.8610650772031596,0.44622764215168137,1.0,True,False,False,False,False
2020,67.40066666666667,562.1897945807441,0.0,562.1897945807441,0,0,0.8315581846187389,0.1319923027179032,1.0,True,False,False,False,False
2290,76.40966666666667,4645.266078259833,0.0,4645.266078259833,0,0,0.8045579283270146,0.12311124340299191,1.0,True,False,False,False,False
2360,78.74533333333333,0.0,0.0,0.0,0,0,0.7767275918484561,1.0,0.052509127082859555,True,False,False,False,False
2370,79.07900000000001,0.0,0.0,0.0,0,0,0.7556119111957482,0.13114157064275525,1.0,True,False,False,False,False
3030,101.101,2478.3723704521117,0.0,2478.3723704521117,0,0,0.7373853217325499,0.14669203312752943,1.0,True,False,False,False,False
3340,111.44466666666666,0.0,0.0,0.0,0,0,0.7186256376493114,1.0,0.09957696180033077,True,False,False,False,False
3640,121.45466666666667,0.0,2281.480632144731,2281.480632144731,0,0,0.7046156213919201,1.0,0.15705095015079754,True,False,False,False,False
4170,139.139,0.0,0.0,0.0,0,0,0.7064604904268159,0.44612862348175397,1.0,True,False,False,False,False
4180,139.47266666666667,223.4745726395114,0.0,223.4745726395114,0,0,0.7001238552172617,0.28618827666254715,1.0,True,False,False,False,False
4190,139.80633333333333,45.35535487960852,0.0,45.35535487960852,0,0,0.6944750731789551,0.2872720696683897,1.0,True,False,False,False,False
4200,140.14000000000001,61.38379668219203,0.0,61.38379668219203,0,0,0.7005769083993998,0.5109868507668046,1.0,True,False,False,False,False
4210,140.47366666666667,9.138182157030673,0.0,9.138182157030673,0,0,0.7180893677629971,0.7514030040707473,1.0,True,False,False,False,False
4220,140.80733333333333,60.56542079041932,0.0,60.56542079041932,0,0,0.743370826564489,0.9418079115558335,1.0,True,False,False,False,False
4230,141.141,318.36835005815436,0.0,318.36835005815436,0,0,0.7561899900823148,0.7431249234854929,1.0,True,False,False,False,False
4240,141.47466666666668,370.52194830391693,0.0,370.52194830391693,0,0,0.7602024630736872,0.5926294399920762,1.0,True,False,False,False,False
4300,143.47666666666666,533.7595940564455,0.0,533.7595940564455,0,0,0.7668958052719744,0.6542717701131172,1.0,True,False,False,False,False
4310,143.81033333333335,330.8051494193395,0.0,330.8051494193395,0,0,0.78015553454435,0.7989861959914619,1.0,True,False,False,False,False
4320,144.144,83.5214778844002,0.0,83.5214778844002,0,0,0.7959912912957482,0.8770262041166634,1.0,True,False,False,False,False
4330,144.47766666666666,65.78810087978277,0.0,65.78810087978277,0,0,0.8007110814398516,0.6863783854735639,1.0,True,False,False,False,False
4340,144.81133333333332,62.175027574687384,0.0,62.175027574687384,0,0,0.8061886079239554,0.7109726925617782,1.0,True,False,False,False,False
4350,145.145,40.867192987802476,0.0,40.867192987802476,0,0,0.8230496049062821,0.9495971554944457,1.0,True,False,False,False,False
4360,145.47866666666667,34.98687219103985,0.0,34.98687219103985,0,0,0.8381263774399708,0.9476346604863358,1.0,True,False,False,False,False
4370,145.81233333333333,58.669344344497496,0.0,58.669344344497496,0,0,0.8516874295896599,0.9474737978737237,1.0,True,False,False,False,False
4380,146.14600000000002,47.440474207491306,0.0,47.440474207491306,0,0,0.864116125833851,0.9519487840631409,1.0,True,False,False,False,False
4390,146.47966666666667,59.41104123447455,0.0,59.41104123447455,0,0,0.8766275146170361,0.9784600273314021,1.0,True,False,False,False,False
4400,146.81333333333333,46.02402025573565,0.0,46.02402025573565,0,0,0.8887853832659316,0.9964124022119811,1.0,True,False,False,False,False
4410,147.147,47.97412962457965,0.0,47.97412962457965,0,0,0.898857168963582,0.9790064804848703,1.0,True,False,False,False,False
4420,147.48066666666668,34.51801519180131,0.0,34.51801519180131,0,0,0.9071281841547897,0.9631346417513164,1.0,True,False,False,False,False
4450,148.48166666666668,6070.926855011979,0.0,6070.926855011979,0,0,0.8709331024714068,0.0903547346419204,1.0,True,False,False,False,False
4490,149.81633333333335,5572.6404448083695,0.0,5572.6404448083695,0,0,0.8363043364226438,0.04929088396755319,1.0,True,False,False,False,False
4500,150.15,834.2741753382467,0.0,834.2741753382467,0,0,0.8055618558358838,0.05775906111008767,1.0,True,False,False,False,False
4510,150.48366666666666,326.96869119385974,0.0,326.96869119385974,0,0,0.7783097762768261,0.06608212049061182,1.0,True,False,False,False,False
4520,150.81733333333332,63.584042842718645,0.0,63.584042842718645,0,0,0.7563849422283242,0.11812287158361222,1.0,True,False,False,False,False
4530,151.151,17.6527998813365,0.0,17.6527998813365,0,0,0.7589994087879528,0.5650592156492216,1.0,True,False,False,False,False
4540,151.48466666666667,14.693349708845304,0.0,14.693349708845304,0,0,0.724081092209702,0.6971186501825717,0.12251383582831754,True,False,False,False,False
4550,151.81833333333333,31.332236906094593,0.0,31.332236906094593,0,0,0.7473553950108505,0.9136482404423748,1.0,True,False,False,False,False
4560,152.15200000000002,30.542221434327207,0.0,30.542221434327207,0,0,0.7275285704253283,0.9530498465445668,0.14512445176668973,True,False,False,False,False
4570,152.48566666666667,9.026052976074382,0.0,9.026052976074382,0,0,0.751900208149163,0.9424898953273505,1.0,True,False,False,False,False
4580,152.81933333333333,15.95595816683139,0.0,15.95595816683139,0,0,0.7270767230612776,0.9443647516546301,0.06296596288598623,True,False,False,False,False
4590,153.153,5.8842666271143695,0.0,5.8842666271143695,0,0,0.7529327173711227,0.9712733323194563,1.0,True,False,False,False,False
4600,153.48666666666668,17.6527998813365,0.0,17.6527998813365,0,0,0.7772390555365508,0.9919921980508077,1.0,True,False,False,False,False
4610,153.82033333333334,17.420516077828246,0.0,17.420516077828246,0,0,0.752501068070412,0.978399667910857,0.08131869383946631,True,False,False,False,False
4620,154.154,122.86709433441301,0.0,122.86709433441301,0,0,0.7690997110003961,0.8369749947405065,1.0,True,False,False,False,False
4630,154.48766666666668,125.47512282194033,0.0,125.47512282194033,0,0,0.7793064680618786,0.7423345632304436,1.0,True,False,False,False,False
4640,154.82133333333334,34.281182102080685,0.0,34.281182102080685,0,0,0.7892729889515382,0.7579433539169472,1.0,True,False,False,False,False
4650,155.155,43.40489888895523,0.0,43.40489888895523,0,0,0.7992649392309337,0.7783849834909867,1.0,True,False,False,False,False
4660,155.48866666666666,57.032228350757364,0.0,57.032228350757364,0,0,0.8130281637533512,0.8737943689102164,1.0,True,False,False,False,False
4670,155.82233333333335,0.0,0.0,0.0,0,0,0.8115948651728028,1.0,0.5973903558957332,True,False,False,False,False
4680,156.156,0.0,893.426518057321,893.426518057321,0,0,0.8081490509680098,1.0,0.5542734462497458,True,False,False,False,False
4690,156.48966666666666,0.0,1001.6174019464712,1001.6174019464712,0,0,0.8045913847855016,1.0,0.5451447782858563,True,False,False,False,False
4950,165.165,0.0,0.0,0.0,0,0,0.7790522880744528,0.09840083535002736,1.0,True,False,False,False,False
4960,165.49866666666668,700.2960793516112,0.0,700.2960793516112,0,0,0.7556001405712249,0.08906162608434634,1.0,True,False,False,False,False
4970,165.83233333333334,971.8863054288499,0.0,971.8863054288499,0,0,0.7351817083366143,0.10283163645023591,1.0,True,False,False,False,False
4980,166.166,1284.564634636142,0.0,1284.564634636142,0,0,0.7173974799228078,0.11467884839709726,1.0,True,False,False,False,False
5310,177.177,0.0,0.0,0.0,0,0,0.7023961529410891,1.0,0.13476842021124305,True,False,False,False,False
5320,177.51066666666668,0.0,142.97108361773132,142.97108361773132,0,0,0.6882404954363558,1.0,0.12167915578751139,True,False,False,False,False
5330,177.84433333333334,0.0,106.74047067969285,106.74047067969285,0,0,0.6745336836201798,1.0,0.10234475454919074,True,False,False,False,False
5340,178.178,0.0,35.792596557686196,35.792596557686196,0,0,0.6630353134674161,1.0,0.11909996418508496,True,False,False,False,False
5350,178.51166666666666,0.0,38.34744924374118,38.34744924374118,0,0,0.689393085649286,1.0,0.8532260705722304,True,False,False,False,False
5360,178.84533333333334,0.0,43.68553693453358,43.68553693453358,0,0,0.7151466854496936,1.0,0.893858167306724,True,False,False,False,False
