frame,timestamp,left_hand_velocity,right_hand_velocity,avg_hand_velocity,gesture_frequency_cumulative,face_touches_cumulative,smoothness_cumulative,current_smoothness_left,current_smoothness_right,hands_detected,face_detected,is_black_frame,gesture_change,face_touch
40,1.3346666666666667,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,False,False,False,False
50,1.6683333333333334,456.35156144767944,0.0,456.35156144767944,0,0,1.0,1.0,1.0,True,False,False,False,False
70,2.3356666666666666,5232.272196653421,0.0,5232.272196653421,0,0,1.0,1.0,1.0,True,False,False,False,False
80,2.6693333333333333,0.0,0.0,0.0,0,0,1.0,1.0,1.0,True,False,False,False,False
90,3.003,0.0,1261.1022465915296,1261.1022465915296,0,0,1.0,1.0,1.0,True,False,False,False,False
100,3.336666666666667,0.0,206.15196749812227,206.15196749812227,0,0,0.9620914710268269,1.0,0.2418294205365372,True,False,False,False,False
110,3.6703333333333332,0.0,380.61967493098786,380.61967493098786,0,0,0.9282692575291653,1.0,0.2477386721004234,True,False,False,False,False
120,4.0040000000000004,0.0,351.76718303413475,351.76718303413475,0,0,0.9038797723896288,1.0,0.3687488122675993,True,False,False,False,False
130,4.337666666666666,0.0,334.8714311738368,334.8714311738368,0,1,0.9030837589188799,1.0,0.7918392753642789,True,True,False,False,True
140,4.671333333333333,0.0,0.0,0.0,0,1,0.8658129568548025,0.0607514765562131,1.0,True,False,False,False,False
150,5.005,97.9025139782651,0.0,97.9025139782651,0,1,0.832204146158856,0.0594496997906725,1.0,True,False,False,False,False
160,5.338666666666667,405.4546800703038,0.0,405.4546800703038,0,1,0.8019412866458631,0.059151102057854184,1.0,True,False,False,False,False
170,5.6723333333333334,442.0762273258612,0.0,442.0762273258612,0,1,0.7771425494345258,0.10790782906497946,1.0,True,False,False,False,False
230,7.674333333333333,3633.9860589480536,0.0,3633.9860589480536,0,2,0.7568731188095777,0.14889648637008918,1.0,True,True,False,False,True
240,8.008000000000001,1623.7873066907005,0.0,1623.7873066907005,0,3,0.7372570390398475,0.12142464222455111,1.0,True,True,False,False,True
250,8.341666666666667,572.2279117530358,0.0,572.2279117530358,0,4,0.7244702962222156,0.21877922172705597,1.0,True,True,False,False,True
260,8.675333333333333,617.8199748941224,0.0,617.8199748941224,0,5,0.7137120126126335,0.2337749202527887,1.0,True,True,False,False,True
270,9.009,152.32383689597648,0.0,152.32383689597648,0,6,0.7071388384215312,0.29596054140322103,1.0,True,True,False,False,True
280,9.342666666666666,3961.7165459499693,0.0,3961.7165459499693,0,7,0.6932937713689361,0.13737633579116088,1.0,True,True,False,False,True
290,9.676333333333334,735.4654831271658,0.0,735.4654831271658,0,8,0.6805854999585884,0.1324221145309172,1.0,True,True,False,False,True
300,10.01,407.95612712432404,0.0,407.95612712432404,0,9,0.6698702346543096,0.1468656938315996,1.0,True,True,False,False,True
310,10.343666666666667,100.2664082788634,0.0,100.2664082788634,0,10,0.6614023567772623,0.17038291176767414,1.0,True,True,False,False,True
330,11.011000000000001,3956.775480050482,0.0,3956.775480050482,0,11,0.6524525590324299,0.14380875865787654,1.0,True,True,False,False,True
340,11.344666666666667,448.0642157790095,0.0,448.0642157790095,0,12,0.6438732087307663,0.13331811203158508,1.0,True,True,False,False,True
350,11.678333333333333,380.23419923540973,0.0,380.23419923540973,0,13,0.6363157615903638,0.1365974746534835,1.0,True,True,False,False,True
360,12.012,376.4118413660588,0.0,376.4118413660588,0,14,0.6299863092039458,0.1460424754523665,1.0,True,True,False,False,True
370,12.345666666666666,7802.316838749709,0.0,7802.316838749709,0,14,0.6206943214978755,0.07413286428648665,1.0,True,True,False,False,False
1010,33.70033333333333,3848.4617383300674,0.0,3848.4617383300674,0,14,0.6112324452332729,0.052151117703700206,1.0,True,False,False,False,False
1020,34.034,862.7721658273317,0.0,862.7721658273317,0,14,0.606056088295355,0.11893775170818782,1.0,True,False,False,False,False
1030,34.367666666666665,488.4191510959785,0.0,488.4191510959785,0,14,0.6026222257897932,0.1434349264794736,1.0,True,False,False,False,False
1520,50.717333333333336,3569.729494882886,0.0,3569.729494882886,0,14,0.5974244806081821,0.10128954794736465,1.0,True,True,False,False,False
1530,51.051,1268.5699221383147,0.0,1268.5699221383147,0,14,0.5950159285876948,0.14667792080661907,1.0,True,True,False,False,False
1540,51.38466666666667,303.0019231127667,0.0,303.0019231127667,0,14,0.596552439646979,0.22076207836107395,1.0,True,True,False,False,False
1950,65.065,6574.0927055910715,0.0,6574.0927055910715,0,14,0.5910364081761142,0.08278424987666241,1.0,True,False,False,False,False
1970,65.73233333333333,1624.3240648040767,0.0,1624.3240648040767,0,14,0.5860801534206334,0.08294772124261142,1.0,True,False,False,False,False
